server,bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14,bus15,cloud
-0.1021838249611625,-0.08700161670356378,-0.03313378088581662,-0.0329892133906645,-0.10664112419204778,-0.1162223305298291,-0.07524906394797838,-0.15069969323478347,-0.15121130724657514,-0.1039117433966126,-0.0397794765011112,-0.02362531685511152,-0.044547364674233376,-0.0977507615062136,-0.11578107599518263,-0.03192250989363507,-0.4313868401182894
-0.03178492355667234,-0.04279074376517184,-0.012821316438871471,-0.03816111524125549,-0.09736811708488714,-0.031216312484846225,-0.03602851847429953,-0.11768888061732705,-0.02039741435396403,-0.05502607994451847,-0.02706908845142833,-0.0477675893033844,-0.03715018271096269,-0.03229960830861506,-0.034395564721217804,-0.003535831000967512,-0.43668215026010687
-0.004929542673563738,-0.03815642380217291,-0.10894660179272772,-0.016423370000750066,-0.11077087732845496,-0.05466438667575785,-0.07900181391805222,-0.12639357847552896,-0.0119899184572843,-0.11504705207890228,-0.05418177040311322,-0.09015735287703243,-0.03981516853108315,-0.04916693215749573,-0.11582306881344166,-0.04142959009473407,-0.4525488536506677
-0.01736703968328279,-0.08179449366082045,-0.017955303772460015,-0.014205728366225448,-0.08903294346913755,-0.0487402312012463,-0.10514842410320076,-0.16443733590243725,-0.02465865708546694,-0.11724891932885464,-0.05615075312054593,-0.07376820127957948,-0.07294381499579393,-0.07755069308370578,-0.06176807517670983,-0.010381142597279725,-0.4356346375480247
-0.014672196052523772,-0.05897815355685083,-0.08254204148640809,-0.004948207823366161,-0.08128931934790894,-0.058528021804618656,-0.13949818102534012,-0.1626451562868236,-0.05409023089262693,-0.19016556619445624,-0.09896734964881,-0.05269032040375361,-0.04203307110943972,-0.06913249918843865,-0.0164198143210718,-0.02277530263587543,-0.4098391934871691
-0.016900981927883113,-0.11343225819378187,-0.04038080760682418,-0.032986953779300464,-0.10891167295642709,-0.16128139839270175,-0.123097854614149,-0.1611220672420769,-0.1418176915748368,-0.12020627998350124,-0.05219411223750111,-0.035336194062282306,-0.11667427582640753,-0.11487003370110663,-0.007800996750526135,-0.0699317399143129,-0.42336699531522975
-0.0887409945992561,-0.05178451161174085,-0.059387354842692974,-0.1225605744131094,-0.1564152296512343,-0.12025643406229737,-0.09025046146698053,-0.23156088233478136,-0.17150138172761448,-0.1573951331426622,-0.06467878952306577,-0.1020435422809517,-0.05969997715504654,-0.052620922512232236,-0.028918445914981813,-0.08102600409996796,-0.4746058588550958
-0.1260454718823354,-0.11430719393656483,-0.18399315694919754,-0.13900488630427174,-0.07036074514205366,-0.12102658798882772,-0.19270418446253693,-0.12232920246125739,-0.08488763001950188,-0.19677818155822108,-0.1174267123904326,-0.21133370839969395,-0.01623770592205957,-0.06954116196791729,-0.033549784596543036,-0.15333008030306974,-0.42269492561869515
-0.05858892554994472,-0.015141106837143073,-0.03546448100132312,-0.04053360663405998,-0.11020222406820625,-0.08858133259834,-0.08358800242449367,-0.1121001820352562,-0.030081482447078773,-0.07598224963231173,-0.05580875196932735,-0.08795635584961738,-0.03022116751837788,-0.03999831661493692,-0.018043113578748923,-0.053736917886246516,-0.40437711449335484
-0.05547888717865092,-0.04924533866440179,-0.10273921830799942,-0.07746903691218238,-0.08403594584486382,-0.05415505199170302,-0.1097399115424279,-0.09203400017881667,-0.13424806014807872,-0.09052521302350258,-0.14682577277358072,-0.09691245118339221,-0.02761803750912199,-0.04440969380512806,-0.007843433172057239,-0.06501563837575962,-0.4260154795306405
-0.11792160844204715,-0.064894381746594,-0.09344676027436429,-0.10308776076608435,-0.13290017615290978,-0.12949409194945907,-0.10509612677870976,-0.23297146394107152,-0.10441340534632723,-0.12085224060334275,-0.11535779540451728,-0.2196532196518649,-0.0858531117255759,-0.026430755529676237,-0.035980192342688615,-0.010056824400469063,-0.436355285989134
-0.018926308278764105,-0.07265184091447954,-0.03801011680019409,-0.06752088015638458,-0.07602035031171368,-0.07096625731312632,-0.06685301394271022,-0.08125164278708062,-0.07190021859450124,-0.2310015834387871,-0.04711514763494786,-0.1379642622143527,-0.09262348751534119,-0.09913862445914168,-0.033356569995572474,-0.06488142259930989,-0.4372634516874963
-0.059262144478412444,-0.07661886475370194,-0.11048816995818847,-0.07930479026570739,-0.13224289138064957,-0.050072252774028006,-0.15216523625537312,-0.22788340303147375,-0.07958679542818099,-0.15024096416977822,-0.004351078507971381,-0.12387923918964402,-0.027535686995016427,-0.11078897447332105,-0.033685046327681684,-0.0729858459974035,-0.44045801895795506
-0.02629247188787172,-0.12180386037575196,-0.002292104703410343,-0.022793921663929653,-0.08101818800574495,-0.10958753122301663,-0.02660433461435824,-0.11746710314003293,-0.049284360880057256,-0.06427628813462423,-0.01075114640886571,-0.10813593515118336,-0.06693020637713135,-0.059250364688332904,-0.046500766786100226,-0.06231024000369103,-0.41054215610393
-0.08229043971295319,-0.04550665952295372,-0.013459840920254222,-0.07002450945219021,-0.13592301000674603,-0.20899138300698217,-0.0840428909911553,-0.14848801717159965,-0.07639936386411311,-0.19542078610038482,-0.0004178543856279543,-0.08796502523558845,-0.08362818990488681,-0.06834780694703799,-0.0901404869377883,-0.13277434673679264,-0.39291509251849815
-0.09867682306722637,-0.059182417178428405,-0.04569613631974335,-0.08972038219305363,-0.10961259824135255,-0.04945454319592103,-0.06851908195980122,-0.14690803224706228,-0.0870404255477587,-0.21852697127637935,-0.0024955619718063024,-0.07080601149833164,-0.060555957557027106,-0.04990634421823129,-0.06322688871300593,-0.19173147125474543,-0.41509912846133745
-0.11628427552506021,-0.04951744690829638,-0.09584938974921636,-0.09702824934183951,-0.15518298448903062,-0.0978059410535418,-0.0778705049231437,-0.13697751054242915,-0.0497387847286173,-0.22194686449236356,-0.054495694216034854,-0.0790767650332555,-0.13973973550908708,-0.07021494831278247,-0.11905596434264233,-0.0916350795663303,-0.4136818597015446
-0.054040765905924944,-0.025252788226412956,-0.0004988281411977027,-0.04923894647999028,-0.07184607464245944,-0.04222239766092869,-0.04596210454837003,-0.10226626405030843,-0.003360985735140584,-0.1804844330581136,-0.05424442801580281,-0.174630186439099,-0.04610945271047139,-0.05977506837307836,-0.008400784834071147,-0.02239792850267537,-0.41446116189138155
-0.09260067858406607,-0.0765421359753226,-0.04510510592993768,-0.07654501074245453,-0.10663053618774725,-0.09602616500880452,-0.18155694345339332,-0.09503690889871702,-0.06628095731714838,-0.20627933807050738,-0.026147981776867564,-0.07871776247121066,-0.09075613705260577,-0.04564328993874184,-0.020190524860300586,-0.12552659345417852,-0.399924348127873
-0.0928703066694247,-0.17919685922379994,-0.09978679948558387,-0.10805787808685705,-0.06947089485861994,-0.011619465804804654,-0.056373055195925045,-0.0701616176508409,-0.09852421124401854,-0.2084770697128497,-0.02358978844323098,-0.04042503362989088,-0.0792398672144347,-0.08706732100460422,-0.030155302723205032,-0.03617524286187882,-0.41686276701363484
-0.04051360558064579,-0.059679808714197015,-0.13821088187924552,-0.10504027505147907,-0.025027620397721786,-0.056010139001082725,-0.055588866978957756,-0.04051916981772252,-0.15904510529455146,-0.135789345805358,-0.023814851727590465,-0.11196181057661689,-0.05975569976322637,-0.10128001982053669,-0.06066984745375261,-0.06499617694638359,-0.4294909745593097
-0.09036058300951522,-0.07327376691284343,-0.03564845369574362,-0.07516862950347677,-0.0714715646262873,-0.05948149829324758,-0.05485556912475694,-0.0321236134517931,-0.06573071666776907,-0.13259836101332145,-0.007201558043393923,-0.08955023166565172,-0.06466998284288979,-0.07942668947904705,-0.08506598112247021,-0.015507995352034532,-0.3979222626459964
-0.19640937189605343,-0.037931160658530146,-0.032228602082228684,-0.07581981748456589,-0.1115668343789741,-0.08758280083661796,-0.08063557423582221,-0.1049431949990484,-0.05304784153703328,-0.17740160832999155,-0.08563647641114303,-0.09383212282604964,-0.1078020256475074,-0.08292780001331873,-0.037852341005788485,-0.017203791414315134,-0.44411319232938695
-0.10522174918174321,-0.02209922881815191,-0.13093295104177652,-0.030347979837065907,-0.054076265983277035,-0.02619097219010808,-0.09359667567925821,-0.11617248441395897,-0.015092003203438812,-0.1875367210468315,-0.015009042305070712,-0.05281286043621606,-0.05712202469082024,-0.08529092097235609,-0.009070986175093271,-0.05919205606176796,-0.40615034944855355
-0.13456603183249952,-0.06501279210864508,-0.08750755374735047,-0.08712243766451093,-0.07645323248640143,-0.11107516191328153,-0.08133353252507412,-0.07238166530685305,-0.12765842218493315,-0.144903904018116,-0.014261667660578072,-0.08523749713978149,-0.09401600117774163,-0.07681748717245805,-0.07967859395993299,-0.010684336178640235,-0.3864544463447847
-0.03235847608911845,-0.00636464829291157,-0.06427210213605387,-0.069553337982817,-0.004806367849673698,-0.08520141093139523,-0.04656747445705785,-0.21231867369486004,-0.03332524520985215,-0.07334357900025512,-0.001729149734800057,-0.13809182890800467,-0.045223883389536014,-0.15370404931021175,-0.019242945906519475,-0.10327888130666868,-0.4193773042280183
-0.07895182698762045,-0.029849490352253535,-0.09734551957034122,-0.08873662012209392,-0.018599753593469402,-0.04671926528136131,-0.07669956533173433,-0.1610721004097926,-0.049920368536956805,-0.18143495590191408,-0.046776012938014595,-0.12184008061115445,-0.051627409595976545,-0.13594766767988245,-0.06694219807496053,-0.08878915971596749,-0.38663961433407773
-0.1051183675650381,-0.06483692968145377,-0.17050779364772148,-0.1508475130363903,-0.16166143725044285,-0.06974058719791924,-0.10441726816986507,-0.15759489808576152,-0.12703377083251519,-0.2761561291664029,-0.07155744817314773,-0.07199929733007808,-0.02938644488791773,-0.16304579272335223,-0.0805460601950876,-0.0882002889192662,-0.43052438201867504
-0.13265134425169609,-0.09307235708276389,-0.2251349111675761,-0.06728315296037553,-0.11398698072734022,-0.06603018048416281,-0.14754543247890345,-0.10659664941045781,-0.12388334231828627,-0.14546570895957583,-0.04683677272432429,-0.06459882619093127,-0.030399525048018156,-0.08629340474154036,-0.12034181045828463,-0.05720392470080602,-0.4139741228969808
-0.10148210402716965,-0.07360820694349297,-0.17759607185267073,-0.06079419682256707,-0.08136502092786756,-0.10199553777544314,-0.14137007747650124,-0.0586646575439003,-0.1016977209274087,-0.1057662385567797,-0.0760648193905153,-0.10314070701913637,-0.024382441368710303,-0.12248787722801144,-0.14441119700860955,-0.03482658730406978,-0.40047091309534344
-0.08910251926696247,-0.01483191991346884,-0.04711758049826078,-0.095888003563381,-0.040832357263947426,-0.010671937271326435,-0.040153293299634435,-0.029247496012858035,-0.028036801476207206,-0.08084165113126791,-0.028701646887909427,-0.19167436892488277,-0.002874059137225205,-0.17389727494297744,-0.024426223609798212,-0.04272476450773055,-0.4173590440599169
-0.13332347556115026,-0.06079649532399457,-0.08357221924371608,-0.1366037460347214,-0.023751710761742303,-0.10907850593783931,-0.11265188430245088,-0.05337668273925676,-0.06183139842515001,-0.2390518043657283,-0.022385853297740194,-0.12187655436772012,-0.007965152195227627,-0.17213483765273732,-0.034269765875408344,-0.022877967311589656,-0.42914515773833767
-0.19266733002798317,-0.020749684145702295,-0.11903901061271295,-0.09481964772176915,-0.06358736916190796,-0.09058516546803307,-0.1686881769079136,-0.14301682417363148,-0.11133486741771857,-0.1378244801750801,-0.040060167948216305,-0.20439578566835553,-0.01643690960043464,-0.177843860280628,-0.031073444786792834,-0.015310829483828465,-0.39136165832817127
-0.0752375529408937,-0.008295202078352673,-0.04195536826401184,-0.14285135387755604,-0.008196769728723447,-0.00976863765300978,-0.06038241200153333,-0.09137447803825562,-0.05049471177514755,-0.09709671105496734,-0.035893365639702086,-0.14027640830254534,0.0,-0.09091585560785845,-0.04374149803928572,-0.02009739168012653,-0.44962709688604485
-0.07837179522336628,-0.01887132904708141,-0.030891133070344197,-0.12405589450337672,-0.028290640515266082,-0.06851684602456042,-0.09692464927855061,-0.07106891313986428,-0.04104439620614871,-0.1571975045861623,-0.07094544689037469,-0.1075317442908304,-0.021437293268466433,-0.15868214556921897,-0.06603193505997283,-0.021483166345451197,-0.43712292317986834
-0.11558993768031388,-0.042141869964857435,-0.13309153272198262,-0.1467947984567766,-0.026357205043913486,-0.12848499413160244,-0.2175683379624878,-0.09315873113856449,-0.10153898164778971,-0.11724004702411393,-0.06762379527172116,-0.1253310584411273,-0.010337497702819403,-0.1038871879479895,-0.10167522079849854,-0.07433351878376013,-0.39901175659606003
-0.1242273960021463,-0.04301221449462937,-0.14110751330252636,-0.19994195116597727,-0.05681720740489248,-0.05124224775199942,-0.057367831546251115,-0.1341084895114737,-0.05838260850724489,-0.2135016561102017,-0.10349778305943325,-0.1760091996965708,-0.015213379660362245,-0.09294448226347177,-0.058057973065028454,-0.020568893801639624,-0.42374534968636046
-0.0775611367512412,-0.037059640559821784,-0.08234618945277992,-0.06798354318479712,-0.02047525828628547,-0.03601508523576116,-0.07253471041693897,-0.11193851581199037,-0.10836675060253424,-0.07400173727635642,-0.053112342826759404,-0.07075860325590988,-0.02939406518560535,-0.13912148341262295,-0.04691854464739109,-0.06649764682460309,-0.4080399324397643
-0.07909060643242644,-0.008868749023892055,-0.08916181966026097,-0.08028892816604782,-0.028172466328437906,-0.07592617501816373,-0.14977137400450974,-0.06816294974084068,-0.14185985402172233,-0.10265080689669288,-0.029385567374421422,-0.13032264814074765,-0.025661166908744704,-0.06790678203315609,-0.043902925789765,-0.029633149845743483,-0.4233463329047305
-0.1029677775833071,-0.029185300769463237,-0.06984777626750753,-0.1276302095744278,-0.05236038571875774,-0.07898908100952635,-0.08275379758643388,-0.0713635716595625,-0.1121533558106563,-0.07644266766781561,-0.027238772403675858,-0.0789563472525833,-0.0658507350933869,-0.07793259368849541,-0.02461205366436077,-0.06329480466097066,-0.42295208719689376
-0.08013142757763332,0.0,0.0,-0.2778469369858731,-0.05482765743241039,-0.0006192750095079035,-0.08153608925464986,-0.03275881978696871,-0.01956466805710147,-0.1933223422057602,-0.17237592554141024,-0.07090980405971299,-0.009624207330360783,0.0,0.0,0.0,-0.37999800689472
-0.056068961365924284,0.0,0.0,-0.17606234343330393,-0.028922967854313315,0.0,-0.08415395493756037,-0.028970951819373036,-0.0018310612051609253,-0.173473557777463,-0.12734666534085093,-0.0717766440987637,-0.029007543550391895,-0.00015140090025044116,0.0,0.0,-0.35990544815979075
-0.08132487937809074,0.0,-0.00019404793932816094,-0.11944315265033906,-0.02892618998058002,-0.001408525111846308,-0.04957216825959446,-0.013260072409730511,-0.0008975798254602642,-0.1311596544583469,-0.10050493471697038,-0.060101656749867026,-0.07493358579251719,0.0,0.0,0.0,-0.35554567777080825
-0.06146004591477103,0.0,0.0,-0.0976652113788833,-0.01907707976461353,0.0,-0.059654427143246994,-0.022412645119556,-0.003138120818013957,-0.12641617425355015,-0.10163386622886444,-0.04542671172359071,-0.05833364554449665,0.0,0.0,0.0,-0.3658511140135695
-0.06410852731799112,0.0,-0.0025778523060800127,-0.17146465028106436,-0.045965477967429336,-0.00046083933468567083,-0.08207551154121721,-0.031614523177569416,-0.0012610212038017532,-0.1703337412492608,-0.09925594638024371,-0.07032531840052691,-0.05380470344951488,-0.0008052147303103663,0.0,0.0,-0.3853302644122585
-0.060913411153829554,0.0,0.0,-0.07374264502044302,-0.02590672498797145,0.0,-0.05279951287998417,-0.006675628025805278,0.0,-0.11237078598805572,-0.06769644080248971,-0.04984897089093505,-0.1158586499587611,0.0,0.0,0.0,-0.3610227634710714
-0.07769701614081177,0.0,0.0,-0.1094742558478097,-0.020498252888370455,-0.0007048150209642889,-0.05247410149470525,-0.045753244857784654,-0.004258773153161865,-0.1164575575638076,-0.12044252542216202,-0.08399989889153416,-0.059785230912718965,0.0,0.0,0.0,-0.37722988356662335
-0.08312721906733911,0.0,0.0,-0.19805040866202936,-0.02577205432943024,0.0,-0.06303399600904885,-0.028749353777027507,-0.0015466239221412939,-0.16574735770644936,-0.15121370243104645,-0.08405067007782627,-0.0696649695225569,-0.00022054328939389586,0.0,0.0,-0.37530712411742995
-0.0691191368294267,-4.54443790854168e-05,0.0,-0.18178749281257744,-0.014425295493978555,-0.0008085880982201787,-0.06628214394180572,-0.038778262805558274,-0.007671807603458881,-0.1730749922612662,-0.1821094428180708,-0.09347919307122239,-0.04902189518174943,-0.000717887650740152,0.0,0.0,-0.3892159525371578
-0.08159001825741716,0.0,0.0,-0.199303049023772,-0.019398449018726054,0.0,-0.07041971552754854,-0.055164962362555005,-0.017009870152235408,-0.14668293979728056,-0.18139983712630894,-0.0873451451319464,-0.01609157226675561,0.0,0.0,0.0,-0.39003011488077816
-0.07362325575572434,0.0,0.0,-0.13802484789919955,-0.01007146180488066,0.0,-0.057925900923065654,-0.04871076686970579,-0.006245116911766824,-0.12103623386035185,-0.190946491297526,-0.06207353106160591,-0.04181911938615945,-0.0010100543202572693,0.0,0.0,-0.38937681204569324
-0.09318420545181469,0.0,-0.0002710917291882563,-0.1516614943290927,-0.007134337631778289,0.0,-0.043682225399218406,-0.0911771775830885,-0.001109800892894088,-0.1984373196311895,-0.2119124687841723,-0.0980368500061739,-0.0007240027666904627,0.0,0.0,0.0,-0.3919819198350725
-0.09626574022296938,0.0,0.0,-0.185784912055858,-0.0073138176997916676,0.0,-0.03442904949394629,-0.0814768927492684,-0.00041453071058765803,-0.11792708656786668,-0.19828450006939521,-0.07601634832178182,-0.00024474010690863333,-0.0007440444225696079,0.0,0.0,-0.4063062787403365
-0.07379096832620552,0.0,0.0,-0.14293497873750585,-0.005206937372605315,0.0,-0.045502764402506383,-0.07175280551471847,-0.0002232606304446581,-0.10706968792984645,-0.19597775904945008,-0.08845984589027908,-0.0002335100106780764,0.0,0.0,0.0,-0.384078603622614
-0.04028558972814333,-0.0021608763624064034,0.0,-0.1516655344403418,-0.003951113820286208,0.0,-0.007456842163045679,-0.03755071141635685,-0.0012473443030446593,-0.08132088142124491,-0.1033146722132259,-0.03960426328174245,-0.015288385948623888,0.0,0.0,0.0,-0.3708337731140339
-0.0646646891721497,0.0,0.0,-0.12263972963141172,-0.001557290633232992,0.0,-0.02986224325648055,-0.071140897628023,-0.00041922965291098696,-0.09358633403700047,-0.14289968422068722,-0.07604114897311116,-0.0322177910306909,-0.0012931761687069766,0.0,0.0,-0.3845442709527046
-0.01355612913719574,-0.0005139681930723343,-8.696727747378477e-06,-0.06453709951360898,-0.011737603850493522,0.0,-0.027241372891312437,-0.0004954288653426015,0.0,-0.24837324002989866,-0.10429030645727663,-0.007874446917695326,-0.00012594671698148676,0.0,0.0,0.0,-0.37588563207893366
-0.009720818894982962,0.0,-0.0008233924802494867,-0.11495421621370927,-0.011606816990558795,0.0,-0.013946886908108625,-0.0012670678043437984,0.0,-0.34414894651510547,-0.09592136845151215,-0.02095090147688612,-0.0015663911000226307,0.0,0.0,0.0,-0.3908308589930941
-0.019092931819777424,0.0,0.0,-0.05710045548109787,-0.016121193576866682,0.0,-0.018982367009774483,-0.000794001253827149,0.0,-0.25280848715519516,-0.059525269753947264,-0.017840766597796636,-0.00048574694739487165,0.0,0.0,0.0,-0.36339085344768857
-0.028671650564311205,-0.0007927311104766067,-0.00037386826922119413,-0.05664854461773736,-0.014848539576531162,0.0,-0.018326007344740762,-0.0028529142238870155,0.0,-0.2397993542803596,-0.094149377551696,-0.01533948755298151,0.0,0.0,0.0,0.0,-0.37054295240259405
-0.03128870267553825,0.0,-0.003077577810960787,-0.09648023721445696,-0.013133921490580873,0.0,-0.010373864998709658,-0.00032977042838774846,0.0,-0.15247056584430732,-0.046411009900486626,-0.01662843101056169,0.0,-0.0006548980343617273,0.0,0.0,-0.4148966104285546
-0.010804834008588844,0.0,0.0,-0.0617020021251944,-0.008423261015482714,-0.0005281794043786195,-0.01436207762679992,-0.004217843933532294,0.0,-0.23366172847595465,-0.006801188368717059,-0.011687536154833022,0.0,-3.1407292151144596e-06,0.0,0.0,-0.38415598509575993
-0.015420177254322667,0.0,0.0,-0.07846965522519712,-0.021272820854647122,0.0,-0.01986136159576147,-0.007243930148276864,0.0,-0.27479165257741023,-0.05391334119572093,-0.012878801003630128,0.0,0.0,0.0,0.0,-0.3826650550414569
-0.030720989169507232,0.0,-0.000542035413597392,-0.1343172820447363,-0.013304221553320743,0.0,-0.016014729185316573,-0.007840512981991498,0.0,-0.13874435965879664,-0.06068735019460763,-0.005745765587889485,-0.0010330021929256168,0.0,0.0,0.0,-0.3672727750545568
-0.02856620194179358,0.0,0.0,-0.15574788146471907,-0.017338379014608673,0.0,-0.03993397870305504,-0.01967067176883346,-0.0004320536855087921,-0.19727934632000163,-0.09720646350921604,-0.012877212496920096,-0.0001464184803656444,0.0,0.0,0.0,-0.3675507016717522
-0.042700624965034274,0.0,0.0,-0.10768187972595798,-0.01824958372010974,0.0,-0.024574450747640978,-0.0065273976599550775,-0.0004074534730852068,-0.162972810177974,-0.08107416112072019,-0.013512526868938092,-0.0009208570663915323,0.0,0.0,0.0,-0.36687609867706805
-0.029312782331886913,-0.002775604473554665,0.0,-0.06818346141837965,-0.004906518599554075,0.0,-0.009706107425173818,-0.012598127520670275,0.0,-0.2181607522015216,-0.16539650937109243,-0.07657068069936218,-0.0011381190490642558,-0.0005834648904630989,0.0,0.0,-0.36826094672506493
-0.015843976985492125,-0.001748412892194356,0.0,-0.04266369810050851,-0.01672668883064943,0.0,-0.002425599713964483,0.0,0.0,-0.19359004161359897,-0.038293383110485406,-0.007488378748829763,-0.0004984995134400619,0.0,0.0,0.0,-0.35372515689788464
-0.008288400184527693,-0.0003204066181843731,-0.00017774459438065195,-0.047622594700308676,-0.010859219569932833,0.0,-0.009126589475214126,-0.001038934791215976,0.0,-0.17310448634582568,-0.04631915307249452,-0.005713921558768955,-0.003725836777395671,0.0,0.0,0.0,-0.3729570132114089
-0.023485017198038843,-9.985165055860132e-05,0.0,-0.05628551367787188,-0.008097792700411114,0.0,-0.0029884189262047558,-7.464151195249183e-05,0.0,-0.15723967362623614,-0.08397926037831545,-0.0273427677673008,-0.00865701095909401,0.0,0.0,0.0,-0.3639642609212789
-0.034872224162052476,-0.0028202057691255754,-0.0015177458708706913,-0.029814308569588586,-0.010933858893756445,0.0,-0.001437565989575118,-0.0006882618182039976,0.0,-0.1954628477556638,-0.06554106126854746,-0.009997714533165126,-0.010047605696858648,0.0,0.0,0.0,-0.3620093858561389
